strategy,entry_time,exit_time,side,entry_price,stop_price,target_price,exit_reason,pnl_points,pnl_dollars_1x,result,entry_price_nq,exit_price_nq,entry_price_es,exit_price_es,hedge_ratio,pnl_dollars_3x,pnl_dollars_5x
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 13:00:00+00:00,,LONG,29164.25,29138.0,29195.75,,,626.0,WIN,,,,,,1878.0,3130.0
Pairs (Kalman),2026-07-21 13:30:00+00:00,2026-07-21 13:55:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,227.0,WIN,29147.25,29152.75,7519.0,7516.5,3.876,681.0,1135.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 13:35:00+00:00,,LONG,29191.0,29162.25,29225.5,,,-579.0,LOSS,,,,,,-1737.0,-2895.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 13:35:00+00:00,,LONG,29191.0,29167.0,29219.8,,,-484.0,LOSS,,,,,,-1452.0,-2420.0
Trend Following,2026-07-21 13:35:00+00:00,2026-07-21 13:45:00+00:00,LONG,29191.0,29124.5,29390.5,STOP,-66.5,-1334.0,LOSS,,,,,,-4002.0,-6670.0
Pairs (Kalman),2026-07-21 14:00:00+00:00,2026-07-21 14:35:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,1319.5,WIN,29113.25,29202.75,7517.25,7526.5,3.8724,3958.5,6597.5
Trend Following,2026-07-21 14:25:00+00:00,2026-07-21 19:30:00+00:00,LONG,29207.25,29101.5,29630.25,TIME_EXIT,98.5,1966.0,WIN,,,,,,5898.0,9830.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 14:35:00+00:00,,LONG,29202.75,29168.0,29244.45,,,-699.0,LOSS,,,,,,-2097.0,-3495.0
Pairs (Kalman),2026-07-21 15:05:00+00:00,2026-07-21 15:30:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,-55.5,LOSS,29273.5,29296.5,7533.0,7541.25,3.8855,-166.5,-277.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 15:30:00+00:00,,LONG,29296.5,29240.25,29364.0,,,1346.0,WIN,,,,,,4038.0,6730.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 16:10:00+00:00,,LONG,29301.75,29279.0,29329.05,,,542.0,WIN,,,,,,1626.0,2710.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 17:00:00+00:00,,LONG,29348.75,29323.5,29379.05,,,-509.0,LOSS,,,,,,-1527.0,-2545.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 18:35:00+00:00,,SHORT,29327.0,29335.25,29317.1,,,-169.0,LOSS,,,,,,-507.0,-845.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 19:00:00+00:00,,SHORT,29318.5,29338.75,29294.2,,,482.0,WIN,,,,,,1446.0,2410.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 19:50:00+00:00,,LONG,29338.5,29306.0,29377.5,,,-654.0,LOSS,,,,,,-1962.0,-3270.0
Pairs (Kalman),2026-07-21 19:55:00+00:00,2026-07-21 20:10:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-63.0,LOSS,29311.75,29306.5,7545.5,7544.5,3.8842,-189.0,-315.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 20:40:00+00:00,,LONG,29292.5,29287.25,29298.8,,,-109.0,LOSS,,,,,,-327.0,-545.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 20:45:00+00:00,,SHORT,29283.0,29297.5,29265.6,,,-294.0,LOSS,,,,,,-882.0,-1470.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 20:55:00+00:00,,SHORT,29289.75,29295.0,29283.45,,,-109.0,LOSS,,,,,,-327.0,-545.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 22:00:00+00:00,,SHORT,29293.0,29300.25,29284.3,,,170.0,WIN,,,,,,510.0,850.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 22:10:00+00:00,,LONG,29296.5,29289.25,29305.2,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 22:35:00+00:00,,SHORT,29276.5,29298.25,29250.4,,,-439.0,LOSS,,,,,,-1317.0,-2195.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 23:00:00+00:00,,SHORT,29272.5,29277.75,29266.2,,,122.0,WIN,,,,,,366.0,610.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-21 23:50:00+00:00,,SHORT,29280.0,29296.5,29260.2,,,-334.0,LOSS,,,,,,-1002.0,-1670.0
Volatility Breakout,2026-07-22 00:00:00+00:00,2026-07-22 00:20:00+00:00,LONG,29322.25,29301.68,29373.68,STOP,-20.57,-415.43,LOSS,,,,,,-1246.29,-2077.15
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 00:10:00+00:00,,LONG,29327.75,29298.0,29363.45,,,-599.0,LOSS,,,,,,-1797.0,-2995.0
Trend Following,2026-07-22 00:30:00+00:00,2026-07-22 01:00:00+00:00,LONG,29286.5,29238.21,29431.36,STOP,-48.29,-969.71,LOSS,,,,,,-2909.13,-4848.55
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 00:50:00+00:00,,SHORT,29266.25,29273.25,29257.85,,,-144.0,LOSS,,,,,,-432.0,-720.0
Pairs (Kalman),2026-07-22 01:00:00+00:00,2026-07-22 01:25:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,124.5,WIN,29242.5,29246.0,7537.5,7536.25,3.8791,373.5,622.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 01:10:00+00:00,,SHORT,29257.0,29264.25,29248.3,,,-149.0,LOSS,,,,,,-447.0,-745.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 01:40:00+00:00,,LONG,29255.25,29246.75,29265.45,,,200.0,WIN,,,,,,600.0,1000.0
Pairs (Kalman),2026-07-22 01:45:00+00:00,2026-07-22 02:15:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,422.0,WIN,29286.25,29258.5,7542.0,7539.5,3.8826,1266.0,2110.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 01:55:00+00:00,,LONG,29277.25,29255.75,29303.05,,,-434.0,LOSS,,,,,,-1302.0,-2170.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 02:30:00+00:00,,SHORT,29254.5,29280.25,29223.6,,,614.0,WIN,,,,,,1842.0,3070.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 03:05:00+00:00,,SHORT,29217.0,29250.5,29176.8,,,-674.0,LOSS,,,,,,-2022.0,-3370.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 03:15:00+00:00,,SHORT,29217.25,29232.0,29199.55,,,-299.0,LOSS,,,,,,-897.0,-1495.0
Pairs (Kalman),2026-07-22 03:20:00+00:00,2026-07-22 04:05:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,307.0,WIN,29248.5,29220.25,7543.25,7538.25,3.877,921.0,1535.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 03:35:00+00:00,,LONG,29229.75,29223.5,29237.25,,,-129.0,LOSS,,,,,,-387.0,-645.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 03:40:00+00:00,,SHORT,29222.5,29251.75,29187.4,,,698.0,WIN,,,,,,2094.0,3490.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 04:00:00+00:00,,SHORT,29213.5,29228.75,29195.2,,,-309.0,LOSS,,,,,,-927.0,-1545.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 04:40:00+00:00,,SHORT,29217.5,29228.0,29204.9,,,248.0,WIN,,,,,,744.0,1240.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 04:45:00+00:00,,LONG,29208.5,29202.5,29215.7,,,-124.0,LOSS,,,,,,-372.0,-620.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 05:15:00+00:00,,SHORT,29187.75,29204.75,29167.35,,,404.0,WIN,,,,,,1212.0,2020.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 06:35:00+00:00,,SHORT,29111.0,29131.0,29087.0,,,476.0,WIN,,,,,,1428.0,2380.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 06:45:00+00:00,,SHORT,29070.0,29098.25,29036.1,,,-569.0,LOSS,,,,,,-1707.0,-2845.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 06:50:00+00:00,,LONG,29093.0,29082.5,29105.6,,,-214.0,LOSS,,,,,,-642.0,-1070.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 07:10:00+00:00,,LONG,29097.0,29089.0,29106.6,,,188.0,WIN,,,,,,564.0,940.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 07:20:00+00:00,,LONG,29093.5,29079.25,29110.6,,,338.0,WIN,,,,,,1014.0,1690.0
Pairs (Kalman),2026-07-22 07:30:00+00:00,2026-07-22 08:15:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,59.5,WIN,29071.25,29072.75,7519.25,7518.5,3.8658,178.5,297.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 07:45:00+00:00,,SHORT,29046.5,29089.25,28995.2,,,-859.0,LOSS,,,,,,-2577.0,-4295.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 07:45:00+00:00,,SHORT,29046.5,29076.25,29010.8,,,-599.0,LOSS,,,,,,-1797.0,-2995.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 08:35:00+00:00,,LONG,29089.25,29077.25,29103.65,,,284.0,WIN,,,,,,852.0,1420.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 09:05:00+00:00,,SHORT,29136.5,29154.5,29114.9,,,428.0,WIN,,,,,,1284.0,2140.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 09:25:00+00:00,,LONG,29126.25,29112.75,29142.45,,,-274.0,LOSS,,,,,,-822.0,-1370.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 09:40:00+00:00,,SHORT,29116.25,29128.5,29101.55,,,290.0,WIN,,,,,,870.0,1450.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 09:55:00+00:00,,SHORT,29127.0,29134.0,29118.6,,,-144.0,LOSS,,,,,,-432.0,-720.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 10:00:00+00:00,,SHORT,29142.5,29160.25,29121.2,,,422.0,WIN,,,,,,1266.0,2110.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 10:10:00+00:00,,LONG,29121.0,29109.5,29134.8,,,272.0,WIN,,,,,,816.0,1360.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 10:15:00+00:00,,LONG,29129.75,29123.5,29137.25,,,146.0,WIN,,,,,,438.0,730.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 10:30:00+00:00,,LONG,29146.0,29134.5,29159.8,,,-234.0,LOSS,,,,,,-702.0,-1170.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 10:55:00+00:00,,LONG,29153.0,29138.5,29170.4,,,-294.0,LOSS,,,,,,-882.0,-1470.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 11:00:00+00:00,,SHORT,29135.0,29149.5,29117.6,,,344.0,WIN,,,,,,1032.0,1720.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 11:20:00+00:00,,SHORT,29120.5,29135.0,29103.1,,,344.0,WIN,,,,,,1032.0,1720.0
Volatility Breakout,2026-07-22 11:35:00+00:00,2026-07-22 11:40:00+00:00,SHORT,29089.5,29109.61,29039.23,TARGET,50.27,1001.36,WIN,,,,,,3004.08,5006.8
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 11:35:00+00:00,,SHORT,29089.5,29121.25,29051.4,,,758.0,WIN,,,,,,2274.0,3790.0
Pairs (Kalman),2026-07-22 11:40:00+00:00,2026-07-22 12:10:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-63.0,LOSS,29041.75,29045.25,7516.25,7518.75,3.8634,-189.0,-315.0
Trend Following,2026-07-22 12:05:00+00:00,2026-07-22 13:25:00+00:00,SHORT,29035.5,29091.43,28867.71,STOP,-55.93,-1122.57,LOSS,,,,,,-3367.71,-5612.85
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 12:50:00+00:00,,LONG,29045.5,29023.0,29072.5,,,-454.0,LOSS,,,,,,-1362.0,-2270.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 13:00:00+00:00,,SHORT,29045.5,29060.0,29028.1,,,-294.0,LOSS,,,,,,-882.0,-1470.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 13:15:00+00:00,,SHORT,29079.25,29089.75,29066.65,,,-214.0,LOSS,,,,,,-642.0,-1070.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 13:20:00+00:00,,SHORT,29089.25,29100.25,29076.05,,,260.0,WIN,,,,,,780.0,1300.0
Pairs (Kalman),2026-07-22 13:30:00+00:00,2026-07-22 13:35:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,-53.0,LOSS,29151.0,29155.75,7534.75,7535.75,3.8684,-159.0,-265.0
Pairs (Kalman),2026-07-22 13:50:00+00:00,2026-07-22 14:30:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,-78.0,LOSS,29236.25,29217.25,7543.25,7534.25,3.8753,-234.0,-390.0
Trend Following,2026-07-22 14:00:00+00:00,2026-07-22 17:05:00+00:00,LONG,29258.75,29164.75,29540.75,TIME_EXIT,67.25,1341.0,WIN,,,,,,4023.0,6705.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 14:05:00+00:00,,LONG,29223.25,29213.25,29235.25,,,236.0,WIN,,,,,,708.0,1180.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 15:30:00+00:00,,LONG,29292.25,29269.75,29319.25,,,536.0,WIN,,,,,,1608.0,2680.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 15:50:00+00:00,,SHORT,29307.25,29325.75,29285.05,,,-374.0,LOSS,,,,,,-1122.0,-1870.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 15:55:00+00:00,,LONG,29329.5,29297.75,29367.6,,,-639.0,LOSS,,,,,,-1917.0,-3195.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 15:55:00+00:00,,LONG,29329.5,29309.0,29354.1,,,-414.0,LOSS,,,,,,-1242.0,-2070.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 16:35:00+00:00,,SHORT,29305.0,29323.0,29283.4,,,428.0,WIN,,,,,,1284.0,2140.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 16:50:00+00:00,,SHORT,29290.75,29306.5,29271.85,,,-319.0,LOSS,,,,,,-957.0,-1595.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 17:15:00+00:00,,LONG,29310.0,29293.0,29330.4,,,-344.0,LOSS,,,,,,-1032.0,-1720.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 17:25:00+00:00,,SHORT,29306.0,29312.75,29297.9,,,-139.0,LOSS,,,,,,-417.0,-695.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 17:50:00+00:00,,LONG,29250.75,29240.0,29263.65,,,-219.0,LOSS,,,,,,-657.0,-1095.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 17:55:00+00:00,,LONG,29244.25,29221.5,29271.55,,,-459.0,LOSS,,,,,,-1377.0,-2295.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 18:00:00+00:00,,SHORT,29252.0,29286.0,29211.2,,,812.0,WIN,,,,,,2436.0,4060.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 18:20:00+00:00,,SHORT,29229.75,29250.25,29205.15,,,-414.0,LOSS,,,,,,-1242.0,-2070.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 19:45:00+00:00,,SHORT,29223.75,29230.5,29215.65,,,-139.0,LOSS,,,,,,-417.0,-695.0
Pairs (Kalman),2026-07-22 19:55:00+00:00,2026-07-22 20:15:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,934.5,WIN,29160.5,29248.25,7536.5,7552.75,3.8688,2803.5,4672.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 20:00:00+00:00,,SHORT,29150.75,29213.25,29075.75,,,-1254.0,LOSS,,,,,,-3762.0,-6270.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 20:20:00+00:00,,LONG,29234.5,29171.5,29310.1,,,-1264.0,LOSS,,,,,,-3792.0,-6320.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 22:05:00+00:00,,LONG,29067.5,29058.5,29078.3,,,212.0,WIN,,,,,,636.0,1060.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 22:10:00+00:00,,SHORT,29085.5,29170.0,28984.1,,,-1694.0,LOSS,,,,,,-5082.0,-8470.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 22:45:00+00:00,,SHORT,29061.75,29082.0,29037.45,,,-409.0,LOSS,,,,,,-1227.0,-2045.0
Pairs (Kalman),2026-07-22 23:10:00+00:00,2026-07-22 23:50:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,-953.0,LOSS,29064.5,29126.75,7521.0,7527.0,3.864,-2859.0,-4765.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 23:10:00+00:00,,SHORT,29064.5,29074.25,29052.8,,,230.0,WIN,,,,,,690.0,1150.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 23:30:00+00:00,,LONG,29072.0,29060.0,29086.4,,,284.0,WIN,,,,,,852.0,1420.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 23:55:00+00:00,,SHORT,29142.25,29193.0,29081.35,,,-1019.0,LOSS,,,,,,-3057.0,-5095.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-22 23:55:00+00:00,,LONG,29142.25,29093.25,29201.05,,,1172.0,WIN,,,,,,3516.0,5860.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 00:10:00+00:00,,LONG,29166.75,29140.5,29198.25,,,626.0,WIN,,,,,,1878.0,3130.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 00:30:00+00:00,,LONG,29239.5,29206.0,29279.7,,,800.0,WIN,,,,,,2400.0,4000.0
Trend Following,2026-07-23 00:45:00+00:00,2026-07-23 01:40:00+00:00,LONG,29243.75,29189.14,29407.57,STOP,-54.61,-1096.14,LOSS,,,,,,-3288.42,-5480.7
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 01:00:00+00:00,,LONG,29262.5,29241.25,29288.0,,,-429.0,LOSS,,,,,,-1287.0,-2145.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 01:35:00+00:00,,SHORT,29209.25,29263.5,29144.15,,,1298.0,WIN,,,,,,3894.0,6490.0
Pairs (Kalman),2026-07-23 01:35:00+00:00,2026-07-23 01:45:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-450.5,LOSS,29209.25,29184.0,7541.0,7539.75,3.8729,-1351.5,-2252.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 01:40:00+00:00,,LONG,29182.0,29165.25,29202.1,,,398.0,WIN,,,,,,1194.0,1990.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 01:55:00+00:00,,SHORT,29176.0,29213.25,29131.3,,,890.0,WIN,,,,,,2670.0,4450.0
Pairs (Kalman),2026-07-23 01:55:00+00:00,2026-07-23 02:25:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-1028.0,LOSS,29176.0,29105.0,7538.75,7530.75,3.8697,-3084.0,-5140.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 02:30:00+00:00,,SHORT,29123.0,29130.25,29114.3,,,170.0,WIN,,,,,,510.0,850.0
Pairs (Kalman),2026-07-23 02:35:00+00:00,2026-07-23 02:45:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-135.5,LOSS,29075.25,29068.25,7528.25,7528.0,3.8617,-406.5,-677.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 02:40:00+00:00,,LONG,29069.5,29059.25,29081.8,,,242.0,WIN,,,,,,726.0,1210.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 02:40:00+00:00,,LONG,29069.5,29051.25,29091.4,,,434.0,WIN,,,,,,1302.0,2170.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 02:45:00+00:00,,SHORT,29068.25,29105.75,29023.25,,,-754.0,LOSS,,,,,,-2262.0,-3770.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 02:50:00+00:00,,LONG,29092.5,29079.75,29107.8,,,-259.0,LOSS,,,,,,-777.0,-1295.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 02:50:00+00:00,,LONG,29092.5,29072.25,29116.8,,,-409.0,LOSS,,,,,,-1227.0,-2045.0
Trend Following,2026-07-23 02:55:00+00:00,2026-07-23 04:25:00+00:00,SHORT,29089.0,29147.71,28912.86,STOP,-58.71,-1178.29,LOSS,,,,,,-3534.87,-5891.45
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 03:20:00+00:00,,SHORT,29066.5,29089.75,29038.6,,,-469.0,LOSS,,,,,,-1407.0,-2345.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 03:20:00+00:00,,SHORT,29066.5,29074.0,29057.5,,,-154.0,LOSS,,,,,,-462.0,-770.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 04:10:00+00:00,,LONG,29136.75,29094.0,29188.05,,,-859.0,LOSS,,,,,,-2577.0,-4295.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 04:10:00+00:00,,SHORT,29136.75,29152.75,29117.55,,,380.0,WIN,,,,,,1140.0,1900.0
Pairs (Kalman),2026-07-23 04:10:00+00:00,2026-07-23 05:05:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,327.0,WIN,29136.75,29113.75,7528.5,7526.0,3.8697,981.0,1635.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 04:25:00+00:00,,SHORT,29151.5,29181.75,29115.2,,,722.0,WIN,,,,,,2166.0,3610.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 05:00:00+00:00,,LONG,29112.5,29096.75,29131.4,,,374.0,WIN,,,,,,1122.0,1870.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 05:00:00+00:00,,SHORT,29112.5,29134.25,29086.4,,,-439.0,LOSS,,,,,,-1317.0,-2195.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 05:20:00+00:00,,SHORT,29119.75,29142.75,29092.15,,,-464.0,LOSS,,,,,,-1392.0,-2320.0
Pairs (Kalman),2026-07-23 05:25:00+00:00,2026-07-23 06:15:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,959.5,WIN,29170.75,29103.0,7533.75,7526.0,3.8715,2878.5,4797.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 05:35:00+00:00,,LONG,29142.25,29129.5,29157.55,,,-259.0,LOSS,,,,,,-777.0,-1295.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 05:45:00+00:00,,SHORT,29106.5,29115.75,29095.4,,,-189.0,LOSS,,,,,,-567.0,-945.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 06:45:00+00:00,,SHORT,29105.25,29142.5,29060.55,,,890.0,WIN,,,,,,2670.0,4450.0
Trend Following,2026-07-23 06:55:00+00:00,2026-07-23 09:25:00+00:00,SHORT,29084.0,29138.07,28921.79,TIME_EXIT,-7.0,-144.0,LOSS,,,,,,-432.0,-720.0
Volatility Breakout,2026-07-23 07:05:00+00:00,2026-07-23 07:40:00+00:00,SHORT,29020.25,29048.41,28949.85,TARGET,70.4,1404.04,WIN,,,,,,4212.12,7020.2
Pairs (Kalman),2026-07-23 07:05:00+00:00,2026-07-23 07:10:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-225.5,LOSS,29020.25,28996.25,7510.25,7505.0,3.8636,-676.5,-1127.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 07:20:00+00:00,,SHORT,29009.25,29023.5,28992.15,,,-289.0,LOSS,,,,,,-867.0,-1445.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 07:20:00+00:00,,SHORT,29009.25,29050.5,28959.75,,,986.0,WIN,,,,,,2958.0,4930.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 07:50:00+00:00,,SHORT,28959.5,28978.25,28937.0,,,-379.0,LOSS,,,,,,-1137.0,-1895.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 08:00:00+00:00,,LONG,28996.5,28947.0,29055.9,,,1184.0,WIN,,,,,,3552.0,5920.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 08:00:00+00:00,,SHORT,28996.5,29014.25,28975.2,,,-359.0,LOSS,,,,,,-1077.0,-1795.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 08:20:00+00:00,,LONG,29024.5,28996.25,29058.4,,,674.0,WIN,,,,,,2022.0,3370.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 09:10:00+00:00,,LONG,29082.25,29073.5,29092.75,,,206.0,WIN,,,,,,618.0,1030.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 09:20:00+00:00,,SHORT,29096.0,29111.0,29078.0,,,356.0,WIN,,,,,,1068.0,1780.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 09:30:00+00:00,,SHORT,29072.75,29079.0,29065.25,,,-129.0,LOSS,,,,,,-387.0,-645.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 09:30:00+00:00,,LONG,29072.75,29051.5,29098.25,,,-429.0,LOSS,,,,,,-1287.0,-2145.0
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 09:40:00+00:00,,SHORT,29074.25,29090.5,29054.75,,,386.0,WIN,,,,,,1158.0,1930.0
Pairs (Kalman),2026-07-23 10:30:00+00:00,2026-07-23 10:45:00+00:00,SHORT_A_LONG_B,,,,Z_EXIT,,-145.5,LOSS,29091.5,29107.75,7518.0,7521.75,3.8691,-436.5,-727.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 11:00:00+00:00,,SHORT,29056.5,29076.75,29032.2,,,482.0,WIN,,,,,,1446.0,2410.0
Pairs (Kalman),2026-07-23 11:00:00+00:00,2026-07-23 11:15:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-25.5,LOSS,29056.5,29050.0,7514.5,7512.25,3.8662,-76.5,-127.5
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 11:10:00+00:00,,SHORT,29058.75,29099.0,29010.45,,,962.0,WIN,,,,,,2886.0,4810.0
Volatility Breakout,2026-07-23 11:25:00+00:00,2026-07-23 11:35:00+00:00,SHORT,28993.75,29020.98,28925.67,TARGET,68.08,1357.61,WIN,,,,,,4072.83,6788.05
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 11:35:00+00:00,,SHORT,28929.0,28981.75,28865.7,,,-1059.0,LOSS,,,,,,-3177.0,-5295.0
Pairs (Kalman),2026-07-23 11:35:00+00:00,2026-07-23 11:40:00+00:00,LONG_A_SHORT_B,,,,Z_EXIT,,-58.0,LOSS,28929.0,28925.25,7493.5,7493.0,3.8601,-174.0,-290.0
Trend Following,2026-07-23 11:40:00+00:00,2026-07-23 11:50:00+00:00,SHORT,28925.25,28983.07,28751.79,STOP,-57.82,-1160.43,LOSS,,,,,,-3481.29,-5802.15
"FVG Rejection (1.2R, WR-optimized)",2026-07-23 11:45:00+00:00,,SHORT,28939.0,28975.0,28895.8,,,-724.0,LOSS,,,,,,-2172.0,-3620.0
